study,source,dbase,Inst,hcp_variable,variable_label,variable_type,variable_options,nda_structure,nda_element,structure_label,element_label,element_description,element_values,inst_short,template,action_request,hcp_variable_upload,specialty_code,requested_python,version,form,hcpdchild,hcpdparent,hcpd18
HCPD,REDCap,hcpdchild,,ysra_item56_4_1,,,,ysr01,ysr_59,,,,,,,,ysra_item56_4_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item56_4_2,,,,ysr01,cbcl9_2_text,,,,,,,,ysra_item56_4_2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item56_5,,,,ysr01,ysr_60,,,,,,,,ysra_item56_5,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item56_6,,,,ysr01,ysr_61,,,,,,,,ysra_item56_6,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item56_7,,,,ysr01,ysr_62,,,,,,,,ysra_item56_7,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item56_8_1,,,,ysr01,ysr_63,,,,,,,,ysra_item56_8_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item56_8_2,,,,ysr01,cbcl56h_des,,,,,,,,ysra_item56_8_2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item57,,,,ysr01,ysr_64,,,,,,,,ysra_item57,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item58_1,,,,ysr01,ysr_65,,,,,,,,ysra_item58_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item58_2,,,,ysr01,cbcl10_1_text,,,,,,,,ysra_item58_2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item59,,,,ysr01,ysr_66,,,,,,,,ysra_item59,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item60,,,,ysr01,ysr_67,,,,,,,,ysra_item60,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item61,,,,ysr01,ysr_68,,,,,,,,ysra_item61,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item62,,,,ysr01,ysr_69,,,,,,,,ysra_item62,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item63,,,,ysr01,ysr_70,,,,,,,,ysra_item63,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item64,,,,ysr01,ysr_71,,,,,,,,ysra_item64,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item65,,,,ysr01,ysr_72,,,,,,,,ysra_item65,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item66_1,,,,ysr01,ysr_73,,,,,,,,ysra_item66_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item66_2,,,,ysr01,cbcl11_2_text,,,,,,,,ysra_item66_2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item67,,,,ysr01,ysr_74,,,,,,,,ysra_item67,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item68,,,,ysr01,ysr_75,,,,,,,,ysra_item68,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item69,,,,ysr01,ysr_76,,,,,,,,ysra_item69,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item70_1,,,,ysr01,ysr_77,,,,,,,,ysra_item70_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item70_2,,,,ysr01,cbcl11_6_text,,,,,,,,ysra_item70_2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item71,,,,ysr01,ysr_78,,,,,,,,ysra_item71,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item72,,,,ysr01,ysr_79,,,,,,,,ysra_item72,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item73_1,,,,ysr01,ysr_80,,,,,,,,ysra_item73_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item74,,,,ysr01,ysr_81,,,,,,,,ysra_item74,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item75,,,,ysr01,ysr_82,,,,,,,,ysra_item75,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item76,,,,ysr01,ysr_83,,,,,,,,ysra_item76,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item77_1,,,,ysr01,ysr_84,,,,,,,,ysra_item77_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item77_2,,,,ysr01,cbcl12_6_text,,,,,,,,ysra_item77_2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item78,,,,ysr01,tr78,,,,,,,,ysra_item78,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item79_1,,,,ysr01,ysr_86,,,,,,,,ysra_item79_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item79_2,,,,ysr01,cbcl13_1_text,,,,,,,,ysra_item79_2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item80,,,,ysr01,ysr_87,,,,,,,,ysra_item80,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item81,,,,ysr01,ysr_88,,,,,,,,ysra_item81,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item82,,,,ysr01,ysr_89,,,,,,,,ysra_item82,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item83_1,,,,ysr01,ysr_90,,,,,,,,ysra_item83_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item83_2,,,,ysr01,cbcl13_5_text,,,,,,,,ysra_item83_2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item84_1,,,,ysr01,ysr_91,,,,,,,,ysra_item84_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item84_2,,,,ysr01,cbcl13_6_text,,,,,,,,ysra_item84_2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item85_1,,,,ysr01,ysr_92,,,,,,,,ysra_item85_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item85_2,,,,ysr01,cbcl13_7_text,,,,,,,,ysra_item85_2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item86,,,,ysr01,ysr_93,,,,,,,,ysra_item86,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item87,,,,ysr01,ysr_94,,,,,,,,ysra_item87,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item88,,,,ysr01,ysr_95,,,,,,,,ysra_item88,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item89,,,,ysr01,ysr_96,,,,,,,,ysra_item89,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item90,,,,ysr01,ysr_97,,,,,,,,ysra_item90,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item91,,,,ysr01,ysr_98,,,,,,,,ysra_item91,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item92_1,,,,ysr01,ysr_99,,,,,,,,ysra_item92_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item93,,,,ysr01,ysr_100,,,,,,,,ysra_item93,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item94,,,,ysr01,ysr_101,,,,,,,,ysra_item94,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item95,,,,ysr01,ysr_102,,,,,,,,ysra_item95,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item96,,,,ysr01,ysr_103,,,,,,,,ysra_item96,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item97,,,,ysr01,ysr_104,,,,,,,,ysra_item97,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item98,,,,ysr01,ysr_105,,,,,,,,ysra_item98,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item99,,,,ysr01,cbcl99,,,,,,,,ysra_item99,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item100_1,,,,ysr01,ysr_107,,,,,,,,ysra_item100_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item100_2,,,,ysr01,cbcl16_1_text,,,,,,,,ysra_item100_2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item101,,,,ysr01,ysr_108,,,,,,,,ysra_item101,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item102,,,,ysr01,ysr_109,,,,,,,,ysra_item102,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item103,,,,ysr01,ysr_110,,,,,,,,ysra_item103,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item104,,,,ysr01,ysr_111,,,,,,,,ysra_item104,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item105_1,,,,ysr01,ysr_112,,,,,,,,ysra_item105_1,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item105_2,,,,ysr01,cbcl16_6_text,,,,,,,,ysra_item105_2,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item106,,,,ysr01,ysr_113,,,,,,,,ysra_item106,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item107,,,,ysr01,ysr_114,,,,,,,,ysra_item107,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item108,,,,ysr01,ysr_115,,,,,,,,ysra_item108,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item109,,,,ysr01,ysr_116,,,,,,,,ysra_item109,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item110,,,,ysr01,ysr_117,,,,,,,,ysra_item110,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item111,,,,ysr01,ysr_118,,,,,,,,ysra_item111,,,,,True,False,False
HCPD,REDCap,hcpdchild,,ysra_item112,,,,ysr01,ysr_119,,,,,,,,ysra_item112,,,,,True,False,False
HCPD,REDCap,hcpdchild hcpd18,,ale1,,,,phenx_su01,fam_mem_died,,,,,,,,ale1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale1_1,,,,phenx_su01,fam_mem_died_exp,,,,,,,,ale1_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale1_2,,,,phenx_su01,fam_mem_died_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale1_2,,"studydata.ale1_2=studydata.ale1_2.str.replace('2','3'); studydata.ale1_2.str.replace('1','2');studydata.ale1_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale2,,,,phenx_su01,fam_mem_injured,,,,,,,,ale2,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale2_1,,,,phenx_su01,fam_mem_injured_exp,,,,,,,,ale2_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale2_2,,,,phenx_su01,fam_mem_injured_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale2_2,,"studydata.ale2_2=studydata.ale2_2.str.replace('2','3'); studydata.ale2_2.str.replace('1','2');studydata.ale2_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale3,,,,phenx_su01,saw_crime_accident,,,,,,,,ale3,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale3_1,,,,phenx_su01,saw_crime_accident_exp,,,,,,,,ale3_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale3_2,,,,phenx_su01,saw_crime_accident_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale3_2,,"studydata.ale3_2=studydata.ale3_2.str.replace('2','3'); studydata.ale3_2.str.replace('1','2');studydata.ale3_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale4,,,,phenx_su01,lost_close_friend,,,,,,,,ale4,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale4_1,,,,phenx_su01,lost_close_friend_exp,,,,,,,,ale4_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale4_2,,,,phenx_su01,lost_close_friend_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale4_2,,"studydata.ale4_2=studydata.ale4_2.str.replace('2','3'); studydata.ale4_2.str.replace('1','2');studydata.ale4_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale5,,,,phenx_su01,close_friend_sick_injured,,,,,,,,ale5,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale5_1,,,,phenx_su01,close_friend_sick_injured_exp,,,,,,,,ale5_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale5_2,,,,phenx_su01,close_friend_sick_injured_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale5_2,,"studydata.ale5_2=studydata.ale5_2.str.replace('2','3'); studydata.ale5_2.str.replace('1','2');studydata.ale5_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale6,,,,phenx_su01,parents_fin_situation,,,,,,,,ale6,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale6_1,,,,phenx_su01,parents_fin_situation_exp,,,,,,,,ale6_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale6_2,,,,phenx_su01,parents_fin_situation_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale6_2,,"studydata.ale6_2=studydata.ale6_2.str.replace('2','3'); studydata.ale6_2.str.replace('1','2');studydata.ale6_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale7,,,,phenx_su01,fam_mem_drug_alc,,,,,,,,ale7,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale7_1,,,,phenx_su01,fam_mem_drug_alc_exp,,,,,,,,ale7_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale7_2,,,,phenx_su01,fam_mem_drug_alc_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale7_2,,"studydata.ale7_2=studydata.ale7_2.str.replace('2','3'); studydata.ale7_2.str.replace('1','2');studydata.ale7_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale8,,,,phenx_su01,sick_injured,,,,,,,,ale8,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale8_1,,,,phenx_su01,sick_injured_exp,,,,,,,,ale8_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale8_2,,,,phenx_su01,sick_injured_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale8_2,,"studydata.ale8_2=studydata.ale8_2.str.replace('2','3'); studydata.ale8_2.str.replace('1','2');studydata.ale8_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale9,,,,phenx_su01,parents_argue,,,,,,,,ale9,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale9_1,,,,phenx_su01,parents_argue_exp,,,,,,,,ale9_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale9_2,,,,phenx_su01,parents_argue_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale9_2,,"studydata.ale9_2=studydata.ale9_2.str.replace('2','3'); studydata.ale9_2.str.replace('1','2');studydata.ale9_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale10,,,,phenx_su01,mother_father_lostjob,,,,,,,,ale10,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale10_1,,,,phenx_su01,mother_father_lostjob_exp,,,,,,,,ale10_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale10_2,,,,phenx_su01,mother_father_lostjob_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale10_2,,"studydata.ale10_2=studydata.ale10_2.str.replace('2','3'); studydata.ale10_2.str.replace('1','2');studydata.ale10_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale11,,,,phenx_su01,parent_away_home,,,,,,,,ale11,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale11_1,,,,phenx_su01,parent_away_home_exp,,,,,,,,ale11_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale11_2,,,,phenx_su01,parent_away_home_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale11_2,,"studydata.ale11_2=studydata.ale11_2.str.replace('2','3'); studydata.ale11_2.str.replace('1','2');studydata.ale11_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale12,,,,phenx_su01,fam_mem_arrest,,,,,,,,ale12,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale12_1,,,,phenx_su01,fam_mem_arrest_exp,,,,,,,,ale12_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale12_2,,,,phenx_su01,fam_mem_arrest_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale12_2,,"studydata.ale12_2=studydata.ale12_2.str.replace('2','3'); studydata.ale12_2.str.replace('1','2');studydata.ale12_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale13,,,,phenx_su01,close_friend_died,,,,,,,,ale13,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale13_1,,,,phenx_su01,close_friend_died_exp,,,,,,,,ale13_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale13_2,,,,phenx_su01,close_friend_died_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale13_2,,"studydata.ale13_2=studydata.ale13_2.str.replace('2','3'); studydata.ale13_2.str.replace('1','2');studydata.ale13_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale14,,,,phenx_su01,fam_mem_emo_mental,,,,,,,,ale14,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale14_1,,,,phenx_su01,fam_mem_emo_mental_exp,,,,,,,,ale14_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale14_2,,,,phenx_su01,fam_mem_emo_mental_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale14_2,,"studydata.ale14_2=studydata.ale14_2.str.replace('2','3'); studydata.ale14_2.str.replace('1','2');studydata.ale14_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale15,,,,phenx_su01,sibling_left_home,,,,,,,,ale15,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale15_1,,,,phenx_su01,sibling_left_home_exp,,,,,,,,ale15_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale15_2,,,,phenx_su01,sibling_left_home_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale15_2,,"studydata.ale15_2=studydata.ale15_2.str.replace('2','3'); studydata.ale15_2.str.replace('1','2');studydata.ale15_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale16,,,,phenx_su01,victim_crime_assualt,,,,,,,,ale16,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale16_1,,,,phenx_su01,victim_crime_assualt_exp,,,,,,,,ale16_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale16_2,,,,phenx_su01,victim_crime_assualt_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale16_2,,"studydata.ale16_2=studydata.ale16_2.str.replace('2','3'); studydata.ale16_2.str.replace('1','2');studydata.ale16_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale17,,,,phenx_su01,parents_sep_12mons,,,,,,,,ale17,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale17_1,,,,phenx_su01,parents_sep_12mons_exp,,,,,,,,ale17_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale17_2,,,,phenx_su01,parents_sep_12mons_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale17_2,,"studydata.ale17_2=studydata.ale17_2.str.replace('2','3'); studydata.ale17_2.str.replace('1','2');studydata.ale17_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale18,,,,phenx_su01,parents_trouble_law,,,,,,,,ale18,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale18_1,,,,phenx_su01,parents_trouble_law_exp,,,,,,,,ale18_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale18_2,,,,phenx_su01,parents_trouble_law_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale18_2,,"studydata.ale18_2=studydata.ale18_2.str.replace('2','3'); studydata.ale18_2.str.replace('1','2');studydata.ale18_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale19,,,,phenx_su01,attended_new_school,,,,,,,,ale19,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale19_1,,,,phenx_su01,attended_new_school_exp,,,,,,,,ale19_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale19_2,,,,phenx_su01,attended_new_school_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale19_2,,"studydata.ale19_2=studydata.ale19_2.str.replace('2','3'); studydata.ale19_2.str.replace('1','2');studydata.ale19_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale20,,,,phenx_su01,family_moved,,,,,,,,ale20,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale20_1,,,,phenx_su01,family_moved_exp,,,,,,,,ale20_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale20_2,,,,phenx_su01,family_moved_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale20_2,,"studydata.ale20_2=studydata.ale20_2.str.replace('2','3'); studydata.ale20_2.str.replace('1','2');studydata.ale20_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale21,,,,phenx_su01,parents_divorced,,,,,,,,ale21,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale21_1,,,,phenx_su01,parents_divorced_exp,,,,,,,,ale21_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale21_2,,,,phenx_su01,parents_divorced_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale21_2,,"studydata.ale21_2=studydata.ale21_2.str.replace('2','3'); studydata.ale21_2.str.replace('1','2');studydata.ale21_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale22,,,,phenx_su01,parent_went_to_jail,,,,,,,,ale22,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale22_1,,,,phenx_su01,parent_went_to_jail_exp,,,,,,,,ale22_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale22_2,,,,phenx_su01,parent_went_to_jail_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale22_2,,"studydata.ale22_2=studydata.ale22_2.str.replace('2','3'); studydata.ale22_2.str.replace('1','2');studydata.ale22_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale23,,,,phenx_su01,new_stepparent,,,,,,,,ale23,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale23_1,,,,phenx_su01,new_stepparent_exp,,,,,,,,ale23_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale23_2,,,,phenx_su01,new_stepparent_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale23_2,,"studydata.ale23_2=studydata.ale23_2.str.replace('2','3'); studydata.ale23_2.str.replace('1','2');studydata.ale23_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale24,,,,phenx_su01,parent_new_job,,,,,,,,ale24,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale24_1,,,,phenx_su01,parent_new_job_exp,,,,,,,,ale24_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale24_2,,,,phenx_su01,parent_new_job_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale24_2,,"studydata.ale24_2=studydata.ale24_2.str.replace('2','3'); studydata.ale24_2.str.replace('1','2');studydata.ale24_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale25,,,,phenx_su01,new_sibling,,,,,,,,ale25,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale25_1,,,,phenx_su01,new_sibling_exp,,,,,,,,ale25_1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,ale25_2,,,,phenx_su01,new_sibling_aff,,,,,,,"Please increment codes of 0, 1, and 2, but leave code 4 as it is.",ale25_2,,"studydata.ale25_2=studydata.ale25_2.str.replace('2','3'); studydata.ale25_2.str.replace('1','2');studydata.ale25_2.str.replace('0','1')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,dummy_var16,,,,phenx_su01,version_form,,,,,,,"Please use the 'version_form' column to label each row ""Past year"".",version_form,,studydata['version_form']='Past year',,,,,
HCPD,REDCap,hcpdchild hcpd18,,nida_y_alclife1,,,,phenx_su01,alc_lifetime_use,,,,,,,,nida_y_alclife1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nida_y_alclife2,,,,phenx_su01,alc_first_use_age,,,,,,,,nida_y_alclife2,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nida_y_alclife3,,,,phenx_su01,alc_30day_freq,,,,,,,,nida_y_alclife3,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nida_y_alclife4,,,,phenx_su01,alc_30day_quantity,,,,,,,,nida_y_alclife4,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nida_y_tobaco,,,,phenx_su01,cig_smoking,,,,,,,,nida_y_tobaco,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nida_y_tobaco1,,,,phenx_su01,cig_smoking1_100,,,,,,,,nida_y_tobaco1,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nida_y_tobaco2,,,,phenx_su01,cig_smoking1_current,,,,,,,,nida_y_tobaco2,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nida_y_tobaco3,,,,phenx_su01,cig_smoking_evryday_1mon,,,,,,,Please recode 999 as 97.,nida_y_tobaco3,,"studydata.nida_y_tobaco3=studydata.nida_y_tobaco3.str.replace('999','97')",,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nida_y_tobaco_type,,,,phenx_su01,nida_y_tobaco_type,,,,,,,,nida_y_tobaco_type,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nida_y_tobaco4,,,,phenx_su01,first_cig_smoke_evryday_age1,,,,,,,,nida_y_tobaco4,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nida_y_tobaco5,,,,phenx_su01,first_cig_smoke_reg_age,,,,,,,,nida_y_tobaco5,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nida_y_tobaco6,,,,phenx_su01,cigarette_30day_smoking,,,,,,,,nida_y_tobaco6,,,,,True,False,True
HCPD,REDCap,hcpdchild hcpd18,,nida_y_tobaco6a,,,,phenx_su01,freq_30day_count,,,,,,,,nida_y_tobaco6a,,,,,True,False,True
